,gen,eluc,change
228,2,-27.254173,0.4197273778244663
229,2,-11.222758,0.29466267421587794
230,2,-15.249153,0.31683074081029383
231,2,-16.479715,0.34035645719185953
232,2,-18.994408,0.3423012052336086
233,2,-19.003595,0.3822501530399186
234,2,11.268992,0.2924653993981451
235,2,-22.801437,0.4163615358692802
236,2,-24.780636,0.41787749500241533
237,2,-27.08802,0.4587828083669905
238,2,-14.312092,0.3333812000620264
239,2,10.10781,0.31870034628346694
240,2,-14.312092,0.3333812000620264
241,2,-14.222879,0.32150341095798973
242,2,6.4460816,0.3187450490621811
243,2,-5.258774,0.31997925619483514
244,2,-15.624817,0.36066326205218097
245,2,-15.624817,0.36066326205218097
246,2,-18.21467,0.374574159566278
247,2,15.002939,0.30446562912620306
248,2,13.29326,0.31753329102726585
249,2,-20.529099,0.4391979179703397
250,2,-22.368565,0.44268148217004144
251,2,-25.873106,0.5227853479264354
252,2,-11.223547,0.3259225538367965
253,2,-12.664344,0.32734514765205797
254,2,-13.926376,0.36235147997118466
255,2,-15.218645,0.3654716358197064
256,2,-18.002935,0.37669621903481443
257,2,-20.941069,0.4606190722233371
258,2,-0.906099,0.3268420322144013
259,2,-12.1018505,0.3353665340001334
260,2,-6.110321,0.3334972691068025
261,2,-14.028867,0.3712530090627367
262,2,-17.755825,0.4430622033064539
263,2,-15.967364,0.4191698630102913
264,2,-17.586731,0.43771953832103466
265,2,-14.681386,0.39214243508321556
266,2,-14.265679,0.3836552662041004
267,2,-19.614206,0.5430842901395274
268,2,-19.558857,0.46109602204984396
269,2,8.162048,0.32800785501592455
270,2,-10.08833,0.336861080257385
271,2,-3.8047774,0.33583168101684074
272,2,-17.448246,0.43857439017197736
273,2,-15.261475,0.4381673907773632
274,2,-14.294912,0.402995077253963
275,2,-11.653206,0.3980646490361682
276,2,-17.722813,0.5255161600248577
277,2,-10.014472,0.3627014372207208
278,2,-3.5858006,0.34715151899969143
279,2,11.2114725,0.33619329551531946
280,2,2.6898062,0.3448081832196475
281,2,-16.908442,0.45628492846652796
282,2,-17.151688,0.5090241635067048
283,2,-16.9351,0.5076858904432022
284,2,-13.392043,0.4065106875778747
285,2,-3.8284006,0.3694433021607185
286,2,-9.284443,0.38508388628611434
287,2,-3.148711,0.3656527498522733
288,2,24.973633,0.33945627996594857
289,2,24.304306,0.3436646899207579
290,2,10.409423,0.34704878484062446
291,2,6.688472,0.35163571934338334
292,2,-14.304433,0.4865125236341379
293,2,-16.601797,0.5762659141577751
294,2,-16.267591,0.513035693910542
295,2,-16.486464,0.539004021202699
296,2,-11.301164,0.42176855699235843
297,2,-13.338862,0.426722364354508
298,2,14.94659,0.3525065427358135
299,2,-14.733526,0.5578890662978598
300,3,-27.985807,0.3766356996590501
301,3,-13.27477,0.26510860422739685
302,3,-27.985807,0.3766356996590501
303,3,-13.27477,0.26510860422739685
304,3,-18.439531,0.28914754462990144
305,3,-8.758455,0.24719658124313545
306,3,-28.519209,0.4278736817695593
307,3,-27.985807,0.3766356996590501
308,3,-13.27477,0.26510860422739685
309,3,-27.985807,0.3766356996590501
310,3,-13.27477,0.26510860422739685
311,3,-29.229488,0.44260929068293836
312,3,-26.732668,0.31875550124868063
313,3,-31.324911,0.44364468432632104
314,3,-16.28713,0.3083805936955013
315,3,7.251304,0.2610105734159248
316,3,-28.44396,0.4362214794557398
317,3,-27.574364,0.40771470457322484
318,3,-11.415431,0.2938940263971311
319,3,1.9376036,0.2828962903573036
320,3,-6.0046906,0.28914193746810735
321,3,-26.263458,0.4064861817005589
322,3,-25.83476,0.3248862820213701
323,3,-31.145144,0.44659003295339705
324,3,-31.145144,0.44659003295339705
325,3,-30.804235,0.4459482086065751
326,3,-31.145144,0.44659003295339705
327,3,-31.145144,0.44659003295339705
328,3,-15.249153,0.31683074081029383
329,3,-14.755873,0.3100539441476917
330,3,-27.254173,0.4197273778244663
331,3,-27.151098,0.4126811303658948
332,3,-27.254173,0.4197273778244663
333,3,-11.222758,0.29466267421587794
334,3,11.268992,0.2924653993981451
335,3,-25.707312,0.3353139164754448
336,3,-18.025225,0.32545537601012203
337,3,-14.222879,0.32150341095798973
338,3,-27.08802,0.4587828083669905
339,3,-5.997292,0.31236153997601973
340,3,15.002939,0.30446562912620306
341,3,-25.64222,0.3691428694383085
342,3,-24.904581,0.35018148057184517
343,3,-25.64222,0.3691428694383085
344,3,-24.904581,0.35018148057184517
345,3,-24.77962,0.3355272595223713
346,3,-25.64222,0.3691428694383085
347,3,-24.904581,0.35018148057184517
348,3,-25.64222,0.3691428694383085
349,3,-24.904581,0.35018148057184517
350,3,-14.312092,0.3333812000620264
351,3,-14.312092,0.3333812000620264
352,3,-11.223547,0.3259225538367965
353,3,-12.664344,0.32734514765205797
354,3,-25.873106,0.5227853479264354
355,3,6.4460816,0.3187450490621811
356,3,-5.258774,0.31997925619483514
357,3,9.053666,0.31322919335796684
358,3,-20.958818,0.33946653473602906
359,3,-20.958818,0.33946653473602906
360,3,-21.880873,0.34527371669542145
361,3,-24.780636,0.41787749500241533
362,3,-24.608479,0.3540010266338877
363,3,-13.270046,0.3376612442879677
364,3,-12.1018505,0.3353665340001334
365,3,-6.110321,0.3334972691068025
366,3,-0.906099,0.3268420322144013
367,3,10.10781,0.31870034628346694
368,3,13.29326,0.31753329102726585
369,3,-16.479715,0.34035645719185953
370,3,-18.994408,0.3423012052336086
371,3,-20.127361,0.34401248068062634
372,3,-23.68211,0.36372827733564383
373,3,-10.08833,0.336861080257385
374,3,-4.226914,0.33536550920967284
375,3,8.162048,0.32800785501592455
376,3,-15.624817,0.36066326205218097
377,3,-15.624817,0.36066326205218097
378,3,-14.493898,0.3505041411621033
379,3,-23.497612,0.36655675056846865
380,3,-6.455577,0.3410002037831576
381,3,-3.8047774,0.33583168101684074
382,3,-15.218645,0.3654716358197064
383,3,-13.926376,0.36235147997118466
384,3,-10.3815,0.35780872573684974
385,3,-22.497477,0.3750688306564177
386,3,-23.370358,0.40280978275525076
387,3,-22.497477,0.3750688306564177
388,3,-18.21467,0.374574159566278
389,3,-23.203629,0.40132654516356464
390,3,-23.470982,0.48082553033798053
391,3,11.2114725,0.33619329551531946
392,3,-22.801437,0.4163615358692802
393,3,-19.250729,0.385003474802484
394,3,-10.014472,0.3627014372207208
395,3,-3.5858006,0.34715151899969143
396,3,-19.003595,0.3822501530399186
397,3,-18.002935,0.37669621903481443
398,3,-10.48765,0.3643835298544722
399,3,-14.028867,0.3712530090627367
400,4,-27.985807,0.3766356996590501
401,4,-13.27477,0.26510860422739685
402,4,-27.985807,0.3766356996590501
403,4,-13.27477,0.26510860422739685
404,4,-18.439531,0.28914754462990144
405,4,-8.758455,0.24719658124313545
406,4,-28.519209,0.4278736817695593
407,4,-27.985807,0.3766356996590501
408,4,-13.27477,0.26510860422739685
409,4,-27.985807,0.3766356996590501
410,4,-13.27477,0.26510860422739685
411,4,-26.732668,0.31875550124868063
412,4,-31.324911,0.44364468432632104
413,4,-27.985807,0.3766356996590501
414,4,-13.27477,0.26510860422739685
415,4,-27.985807,0.3766356996590501
416,4,-13.27477,0.26510860422739685
417,4,-18.439531,0.28914754462990144
418,4,-8.758455,0.24719658124313545
419,4,-28.519209,0.4278736817695593
420,4,-27.985807,0.3766356996590501
421,4,-13.27477,0.26510860422739685
422,4,-27.985807,0.3766356996590501
423,4,-6.641363,0.2360202228175142
424,4,-30.02573,0.43554209797906224
425,4,-29.98975,0.4284733555345872
426,4,-25.83476,0.3248862820213701
427,4,-19.52963,0.32206000408584917
428,4,-31.145144,0.44659003295339705
429,4,-31.145144,0.44659003295339705
430,4,-30.804235,0.4459482086065751
431,4,-31.145144,0.44659003295339705
432,4,-31.145144,0.44659003295339705
433,4,-16.28713,0.3083805936955013
434,4,-11.415431,0.2938940263971311
435,4,-27.574364,0.40771470457322484
436,4,-26.263458,0.4064861817005589
437,4,1.9376036,0.2828962903573036
438,4,-6.0046906,0.28914193746810735
439,4,-2.3303227,0.28843581952416203
440,4,3.9628224,0.2488000422122643
441,4,-29.712528,0.43295670728920294
442,4,-29.566341,0.43271962700778993
443,4,-25.707312,0.3353139164754448
444,4,-18.025225,0.32545537601012203
445,4,-31.098772,0.4467113519895833
446,4,-15.249153,0.31683074081029383
447,4,-14.755873,0.3100539441476917
448,4,-11.818612,0.30988353221186227
449,4,-11.222758,0.29466267421587794
450,4,-27.254173,0.4197273778244663
451,4,-27.151098,0.4126811303658948
452,4,-27.254173,0.4197273778244663
453,4,7.251304,0.2610105734159248
454,4,-29.229488,0.44260929068293836
455,4,-28.44396,0.4362214794557398
456,4,-25.64222,0.3691428694383085
457,4,-24.904581,0.35018148057184517
458,4,-25.64222,0.3691428694383085
459,4,-24.904581,0.35018148057184517
460,4,-24.77962,0.3355272595223713
461,4,-25.64222,0.3691428694383085
462,4,-24.904581,0.35018148057184517
463,4,-25.64222,0.3691428694383085
464,4,-24.904581,0.35018148057184517
465,4,-14.222879,0.32150341095798973
466,4,-14.312092,0.3333812000620264
467,4,-14.312092,0.3333812000620264
468,4,-5.997292,0.31236153997601973
469,4,0.51390344,0.3018432146850439
470,4,11.268992,0.2924653993981451
471,4,-27.08802,0.4587828083669905
472,4,-20.958818,0.33946653473602906
473,4,-20.958818,0.33946653473602906
474,4,-21.880873,0.34527371669542145
475,4,-19.724987,0.3391645645131875
476,4,-24.780636,0.41787749500241533
477,4,-24.608479,0.3540010266338877
478,4,-11.223547,0.3259225538367965
479,4,-12.664344,0.32734514765205797
480,4,-8.3074665,0.32378767552682935
481,4,-13.270046,0.3376612442879677
482,4,-5.258774,0.31997925619483514
483,4,6.4460816,0.3187450490621811
484,4,9.053666,0.31322919335796684
485,4,15.002939,0.30446562912620306
486,4,-25.873106,0.5227853479264354
487,4,-20.127361,0.34401248068062634
488,4,-21.714994,0.3510187932372008
489,4,-16.479715,0.34035645719185953
490,4,-18.994408,0.3423012052336086
491,4,-23.68211,0.36372827733564383
492,4,-22.412172,0.362796778208814
493,4,-24.490957,0.3907157880514943
494,4,-12.1018505,0.3353665340001334
495,4,-11.388917,0.32736857596056246
496,4,-4.101254,0.3263238732777446
497,4,10.10781,0.31870034628346694
498,4,13.29326,0.31753329102726585
499,4,16.118265,0.3213631544257306
500,5,-13.27477,0.26510860422739685
501,5,-13.27477,0.26510860422739685
502,5,-18.439531,0.28914754462990144
503,5,-8.758455,0.24719658124313545
504,5,-13.27477,0.26510860422739685
505,5,-13.27477,0.26510860422739685
506,5,-26.732668,0.31875550124868063
507,5,-31.324911,0.44364468432632104
508,5,-13.27477,0.26510860422739685
509,5,-13.27477,0.26510860422739685
510,5,-18.439531,0.28914754462990144
511,5,-8.758455,0.24719658124313545
512,5,-13.27477,0.26510860422739685
513,5,-6.641363,0.2360202228175142
514,5,-13.27477,0.26510860422739685
515,5,-13.27477,0.26510860422739685
516,5,-18.439531,0.28914754462990144
517,5,-8.758455,0.24719658124313545
518,5,-13.27477,0.26510860422739685
519,5,-18.201412,0.2844182270459226
520,5,-30.18851,0.41686043496975794
521,5,-31.405838,0.44451073313833994
522,5,-11.255928,0.2613880584441033
523,5,-28.778831,0.3696976759813073
524,5,-31.220074,0.4427698105761077
525,5,-18.480442,0.3078951474216154
526,5,-30.823076,0.4308783012262618
527,5,-27.473684,0.3696556516238975
528,5,-28.78983,0.4119676952399925
529,5,-19.131086,0.308906387562328
530,5,-25.83476,0.3248862820213701
531,5,-19.52963,0.32206000408584917
532,5,3.9628224,0.2488000422122643
533,5,-11.415431,0.2938940263971311
534,5,-12.909312,0.3009343539426049
535,5,-30.123667,0.42445380198670846
536,5,-30.038559,0.4186385141521064
537,5,-31.240042,0.4447264561169412
538,5,-10.23343,0.2614574510971838
539,5,-27.985807,0.3766356996590501
540,5,-27.985807,0.3766356996590501
541,5,-27.985807,0.3766356996590501
542,5,-27.985807,0.3766356996590501
543,5,-27.985807,0.3766356996590501
544,5,-27.985807,0.3766356996590501
545,5,-27.985807,0.3766356996590501
546,5,-27.985807,0.3766356996590501
547,5,-27.985807,0.3766356996590501
548,5,-27.985807,0.3766356996590501
549,5,-27.985807,0.3766356996590501
550,5,-27.985807,0.3766356996590501
551,5,-16.28713,0.3083805936955013
552,5,-30.524462,0.4355916555458424
553,5,-18.71325,0.3212028646478179
554,5,-25.707312,0.3353139164754448
555,5,-24.246075,0.3251538048812266
556,5,7.251304,0.2610105734159248
557,5,-11.222758,0.29466267421587794
558,5,-28.519209,0.4278736817695593
559,5,-28.519209,0.4278736817695593
560,5,-30.02573,0.43554209797906224
561,5,-29.98975,0.4284733555345872
562,5,-28.519209,0.4278736817695593
563,5,-31.145144,0.44659003295339705
564,5,-31.145144,0.44659003295339705
565,5,-30.804235,0.4459482086065751
566,5,-31.145144,0.44659003295339705
567,5,-31.145144,0.44659003295339705
568,5,1.9376036,0.2828962903573036
569,5,-6.0046906,0.28914193746810735
570,5,-2.3303227,0.28843581952416203
571,5,-2.308798,0.28442844761429437
572,5,-27.574364,0.40771470457322484
573,5,-27.269026,0.3899383865208301
574,5,-26.820326,0.3891506079870903
575,5,-15.249153,0.31683074081029383
576,5,-14.755873,0.3100539441476917
577,5,-11.818612,0.30988353221186227
578,5,11.268992,0.2924653993981451
579,5,-31.098772,0.4467113519895833
580,5,-29.712528,0.43295670728920294
581,5,-28.896564,0.43152941672726114
582,5,-29.566341,0.43271962700778993
583,5,-27.254173,0.4197273778244663
584,5,-27.254173,0.4197273778244663
585,5,-26.016788,0.40265388931349977
586,5,-25.64222,0.3691428694383085
587,5,-25.64222,0.3691428694383085
588,5,-25.64222,0.3691428694383085
589,5,-25.64222,0.3691428694383085
590,5,-24.77962,0.3355272595223713
591,5,0.51390344,0.3018432146850439
592,5,-5.997292,0.31236153997601973
593,5,-14.222879,0.32150341095798973
594,5,-24.904581,0.35018148057184517
595,5,-24.904581,0.35018148057184517
596,5,-24.904581,0.35018148057184517
597,5,-24.904581,0.35018148057184517
598,5,-27.151098,0.4126811303658948
599,5,-26.263458,0.4064861817005589
600,6,-13.27477,0.26510860422739685
601,6,-13.27477,0.26510860422739685
602,6,-18.439531,0.28914754462990144
603,6,-13.27477,0.26510860422739685
604,6,-13.27477,0.26510860422739685
605,6,-26.732668,0.31875550124868063
606,6,-31.324911,0.44364468432632104
607,6,-13.27477,0.26510860422739685
608,6,-13.27477,0.26510860422739685
609,6,-18.439531,0.28914754462990144
610,6,-13.27477,0.26510860422739685
611,6,-13.27477,0.26510860422739685
612,6,-13.27477,0.26510860422739685
613,6,-18.439531,0.28914754462990144
614,6,-13.27477,0.26510860422739685
615,6,-18.201412,0.2844182270459226
616,6,-30.18851,0.41686043496975794
617,6,-31.405838,0.44451073313833994
618,6,-28.778831,0.3696976759813073
619,6,-30.823076,0.4308783012262618
620,6,-27.473684,0.3696556516238975
621,6,-13.27477,0.26510860422739685
622,6,-13.27477,0.26510860422739685
623,6,-18.439531,0.28914754462990144
624,6,-13.27477,0.26510860422739685
625,6,-13.27477,0.26510860422739685
626,6,-26.732668,0.31875550124868063
627,6,-31.324911,0.44364468432632104
628,6,-13.27477,0.26510860422739685
629,6,-13.27477,0.26510860422739685
630,6,-12.658599,0.23595274760969362
631,6,-21.002914,0.29851946270362617
632,6,-31.228498,0.44261184709821133
633,6,-29.037691,0.37510798679307034
634,6,-12.791387,0.26113082989796615
635,6,-23.24744,0.3121912232327597
636,6,-14.22291,0.2697306951684707
637,6,-30.123667,0.42445380198670846
638,6,-30.038559,0.4186385141521064
639,6,-28.411497,0.3731121605569778
640,6,-30.524462,0.4355916555458424
641,6,-16.67239,0.2891508403878807
642,6,-25.83476,0.3248862820213701
643,6,-31.320686,0.4444547857434152
644,6,-8.758455,0.24719658124313545
645,6,-8.758455,0.24719658124313545
646,6,-6.641363,0.2360202228175142
647,6,-8.758455,0.24719658124313545
648,6,-8.758455,0.24719658124313545
649,6,-12.049931,0.2579038433707424
650,6,-19.131086,0.308906387562328
651,6,-17.153486,0.2987098747293674
652,6,-18.698488,0.3049030688603263
653,6,-31.220074,0.4427698105761077
654,6,-28.78983,0.4119676952399925
655,6,-12.276779,0.2646822229014184
656,6,-19.52963,0.32206000408584917
657,6,-30.02573,0.43554209797906224
658,6,-29.98975,0.4284733555345872
659,6,-27.985807,0.3766356996590501
660,6,-27.985807,0.3766356996590501
661,6,-27.985807,0.3766356996590501
662,6,-27.985807,0.3766356996590501
663,6,-27.985807,0.3766356996590501
664,6,-27.985807,0.3766356996590501
665,6,-27.985807,0.3766356996590501
666,6,-27.985807,0.3766356996590501
667,6,-27.985807,0.3766356996590501
668,6,-27.985807,0.3766356996590501
669,6,-27.985807,0.3766356996590501
670,6,-27.985807,0.3766356996590501
671,6,-13.2669525,0.2914621130812697
672,6,-25.707312,0.3353139164754448
673,6,-24.246075,0.3251538048812266
674,6,-31.240042,0.4447264561169412
675,6,3.9628224,0.2488000422122643
676,6,-11.585438,0.26051531928529387
677,6,-18.71325,0.3212028646478179
678,6,-16.03769,0.30190441974878324
679,6,-18.480442,0.3078951474216154
680,6,-28.519209,0.4278736817695593
681,6,-28.519209,0.4278736817695593
682,6,-28.519209,0.4278736817695593
683,6,-28.28457,0.42636731385805715
684,6,7.251304,0.2610105734159248
685,6,-31.145144,0.44659003295339705
686,6,-31.145144,0.44659003295339705
687,6,-31.145144,0.44659003295339705
688,6,-31.145144,0.44659003295339705
689,6,-30.873959,0.4455525555036662
690,6,-29.712528,0.43295670728920294
691,6,-24.77962,0.3355272595223713
692,6,-16.28713,0.3083805936955013
693,6,-27.574364,0.40771470457322484
694,6,-11.415431,0.2938940263971311
695,6,-11.255928,0.2613880584441033
696,6,-29.362242,0.43050331567254463
697,6,-26.820326,0.3891506079870903
698,6,-24.904581,0.35018148057184517
699,6,-24.904581,0.35018148057184517
700,7,-26.732668,0.31875550124868063
701,7,-31.324911,0.44364468432632104
702,7,-30.18851,0.41686043496975794
703,7,-31.405838,0.44451073313833994
704,7,-28.778831,0.3696976759813073
705,7,-30.823076,0.4308783012262618
706,7,-27.473684,0.3696556516238975
707,7,-26.732668,0.31875550124868063
708,7,-31.324911,0.44364468432632104
709,7,-21.002914,0.29851946270362617
710,7,-31.228498,0.44261184709821133
711,7,-29.037691,0.37510798679307034
712,7,-23.24744,0.3121912232327597
713,7,-26.732668,0.31875550124868063
714,7,-31.324911,0.44364468432632104
715,7,-20.263187,0.26003283445931946
716,7,-14.864256,0.23521486622972343
717,7,-31.394133,0.44432507073491956
718,7,-30.917591,0.440426487336192
719,7,-29.899746,0.4134237967473408
720,7,-30.123667,0.42445380198670846
721,7,-30.038559,0.4186385141521064
722,7,-28.411497,0.3731121605569778
723,7,-30.524462,0.4355916555458424
724,7,-31.220074,0.4427698105761077
725,7,-28.78983,0.4119676952399925
726,7,-25.83476,0.3248862820213701
727,7,-18.439531,0.28914754462990144
728,7,-18.439531,0.28914754462990144
729,7,-18.439531,0.28914754462990144
730,7,-18.201412,0.2844182270459226
731,7,-18.439531,0.28914754462990144
732,7,-19.131086,0.308906387562328
733,7,-18.698488,0.3049030688603263
734,7,-19.52963,0.32206000408584917
735,7,-18.439531,0.28914754462990144
736,7,-18.439531,0.28914754462990144
737,7,-17.625246,0.26461005626526674
738,7,-12.658599,0.23595274760969362
